row	hyper	r2	mse	sse	n	df	DW:Lag1	dual_gap	time
16	(0.001, 0.30000000000000004)	0.7898277224066825	0.001541471739815863	0.292879630565014	190	62	1.9678873372504155	0.00013424052876115367	0.005
17	(0.001, 0.30000000000000004)	0.89753853056623	0.0015572837019921083	0.29588390337850057	190	68	2.110749611967799	0.00024254181545885212	0.006
18	(0.001, 0.30000000000000004)	0.8578190824652803	0.0005670514021425681	0.10773976640708795	190	36	2.0203607210257095	2.868647309640926e-05	0.005
19	(0.001, 0.30000000000000004)	0.790271944228877	0.0004783740564203769	0.09089107071987161	190	28	1.9065468220844684	6.744587089643761e-06	0.004
20	(0.001, 0.30000000000000004)	0.8939757916847497	0.0016051408728995874	0.3049767658509216	190	59	1.8525952603801377	0.00020338322509599882	0.008
21	(0.001, 0.30000000000000004)	0.7930654165048986	0.001370356420057191	0.26036771981086626	190	59	1.6583855364900397	0.00011640637967008649	0.006
22	(0.001, 0.30000000000000004)	0.9194445860791755	0.0016197626547284098	0.30775490439839787	190	66	1.8004968320199704	0.0002898612979460591	0.005
23	(0.001, 0.30000000000000004)	0.9255627620258389	0.001551928397765232	0.29486639557539407	190	72	2.039103207172788	0.0003684175077512397	0.006
24	(0.001, 0.30000000000000004)	0.7624030786357257	0.0013606446963338	0.258522492303422	190	57	1.7419292911651671	9.650070415773149e-05	0.005
25	(0.001, 0.30000000000000004)	0.8647792192210157	0.001882786326331497	0.3577294020029844	190	84	1.9524203660233412	0.00021947671359401344	0.006
26	(0.001, 0.30000000000000004)	0.7821431624685758	0.0019189484275259046	0.36460020122992187	190	66	2.192596029626339	0.00011895428702923816	0.006
27	(0.001, 0.30000000000000004)	0.8424733684977557	0.0015432929295772504	0.2932256566196776	190	64	2.035570180568323	0.00013082447268175645	0.008
28	(0.001, 0.30000000000000004)	0.9177404792518814	0.0017975697286722963	0.3415382484477363	190	77	2.009069766153488	0.00024274285657327477	0.013
29	(0.001, 0.30000000000000004)	0.8022353746189311	0.0017849461113197513	0.3391397611507527	190	77	1.7977507586408146	0.00011128077668476344	0.007
