row	hyper	r2	mse	sse	n	df	DW:Lag1	dual_gap	time
68	(0.001, 0.30000000000000004)	0.8185429760148732	0.0028838634243554635	0.5479340506275381	190	73	1.525629113885497	0.00017238817708709053	0.005
69	(0.001, 0.30000000000000004)	0.7559707189198204	0.0014227629014415962	0.27032495127390327	190	53	1.1224188159655841	3.238643645464556e-05	0.006
70	(0.001, 0.30000000000000004)	0.8330569993594269	0.0037927350360146216	0.7206196568427781	190	98	1.665832444654204	0.0003590385427644227	0.006
71	(0.001, 0.30000000000000004)	0.897149396144909	0.003355243724413077	0.6374963076384846	190	81	1.7215988315835888	0.0005959046153883873	0.006
72	(0.001, 0.30000000000000004)	0.8177844289029957	0.0028308572711967265	0.537862881527378	190	75	1.5912886099677106	0.00021214351439013956	0.004
73	(0.001, 0.30000000000000004)	0.9119287467060639	0.003246769889586791	0.6168862790214903	190	78	1.446169912422462	0.0006014055958240005	0.009
74	(0.001, 0.30000000000000004)	0.7068638338582289	0.0030908980031541427	0.5872706205992871	190	76	1.7960877780226672	0.00012235905365098887	0.005
75	(0.001, 0.30000000000000004)	0.8973049629609275	0.004234985949766537	0.8046473304556421	190	105	1.8373346716942744	0.0005381520358030967	0.006
76	(0.001, 0.30000000000000004)	0.9006021233462852	0.0025894121093084704	0.4919883007686094	190	73	1.4477579909848617	0.0004073479041238337	0.006
77	(0.001, 0.30000000000000004)	0.6540792094478745	0.0014282418284271598	0.2713659474011604	190	54	1.6522622412706458	1.860298908412661e-05	0.004
78	(0.001, 0.30000000000000004)	0.8207110368130596	0.0020989012307175508	0.39879123383633464	190	58	1.6247117961468733	8.523580583447155e-05	0.005
79	(0.001, 0.30000000000000004)	0.7609743558898467	0.0015348270568215825	0.2916171407961007	190	50	1.4037021735117923	6.88055683773503e-05	0.004
80	(0.001, 0.30000000000000004)	0.6385648475759667	0.002196451627276308	0.41732580918249856	190	68	1.6422927545745492	9.331251421745845e-05	0.004
81	(0.001, 0.30000000000000004)	0.4741235381179921	0.00098837223994233	0.1877907255890427	190	39	1.540389312200504	9.702238288555876e-06	0.003
82	(0.001, 0.30000000000000004)	0.7745028656529581	0.0036470091747221427	0.6929317431972071	190	85	1.9482581494118847	0.0001857368971044382	0.004
83	(0.001, 0.30000000000000004)	0.6865296788668556	0.0011907691291206716	0.22624613453292758	190	45	1.5114612437201311	3.2327429212775094e-05	0.004
84	(0.001, 0.30000000000000004)	0.6552611923638412	0.0023909984031934978	0.4542896966067646	190	78	1.7727138435718475	3.739229753962903e-05	0.005
85	(0.001, 0.30000000000000004)	0.6295825343350977	0.0012736111977604025	0.24198612757447646	190	45	1.542909671963751	3.500076471216196e-05	0.004
86	(0.001, 0.30000000000000004)	0.7407994558432598	0.0011640187149834908	0.22116355584686323	190	48	1.5710522372146944	4.0438905244438716e-05	0.004
87	(0.001, 0.30000000000000004)	0.8333059834271077	0.0014880495041946972	0.28272940579699246	190	52	1.762086019231098	6.1011620554607404e-05	0.004
88	(0.001, 0.30000000000000004)	0.9157467728672668	0.0032856057047619255	0.6242650839047659	190	80	1.7522065975716559	0.000547528212077486	0.008
89	(0.001, 0.30000000000000004)	0.8066220421852617	0.003233361175162865	0.6143386232809444	190	79	1.8725210263936338	0.00011626005077214341	0.004
90	(0.001, 0.30000000000000004)	0.7286232255441742	0.0031167209730765116	0.5921769848845372	190	82	2.001995741502009	0.00012745291167604034	0.005
91	(0.001, 0.30000000000000004)	0.556471525351703	0.0018702801883497746	0.35535323578645717	190	62	1.7632826215474577	3.2887979183715554e-05	0.004
92	(0.001, 0.30000000000000004)	0.7859253153917354	0.002746099184647039	0.5217588450829375	190	82	1.9533425697141389	0.00016902134581286976	0.005
93	(0.001, 0.30000000000000004)	0.7209081734092992	0.0024245950233273464	0.46067305443219586	190	76	1.7406024000697626	7.151023125384626e-05	0.005
94	(0.001, 0.30000000000000004)	0.6893411126533433	0.002425052894647009	0.4607600499829317	190	67	2.02211010246371	0.00010318303549200492	0.004
95	(0.001, 0.30000000000000004)	0.47675547586741396	0.0024495562505761188	0.46541568760946256	190	69	1.8645621961326027	5.0038943999630714e-05	0.004
96	(0.001, 0.30000000000000004)	0.32715417076198927	0.0012295644455423366	0.23361724465304395	190	43	1.8733798004982838	4.836590019235976e-06	0.003
97	(0.001, 0.30000000000000004)	0.7283738322114239	0.0038349906150485567	0.7286482168592258	190	85	1.8992442014628754	0.00015030605623911342	0.005
98	(0.001, 0.30000000000000004)	0.7412341014404604	0.0031078740311121737	0.590496065911313	190	83	1.7809729174415825	0.00021822792878922748	0.004
99	(0.001, 0.30000000000000004)	0.6697234702045556	0.002478445041884448	0.4709045579580451	190	85	1.9012347695117813	5.868178723977824e-05	0.004
