row	hyper	r2	mse	sse	n	df	DW:Lag1	dual_gap	time
74	(0.001, 0.30000000000000004)	0.7773096346105337	0.0023481005935346616	0.44613911277158574	190	49	2.0352135962931586	0.00010542134504626377	0.005
75	(0.001, 0.30000000000000004)	0.9184129687083238	0.0033645241402654293	0.6392595866504316	190	53	2.1095475414715477	0.0007440609160043188	0.006
76	(0.001, 0.30000000000000004)	0.943844294445634	0.0014629111693786048	0.2779531221819349	190	41	2.074183211480671	0.00044785181303019783	0.006
77	(0.001, 0.30000000000000004)	0.7287960497999386	0.0011197500592322349	0.21275251125412464	190	26	1.7391607756971268	6.883639989149759e-05	0.004
78	(0.001, 0.30000000000000004)	0.8762393414181526	0.0014488421037998135	0.27527999972196454	190	34	1.9780550101926724	7.915653554962931e-05	0.005
79	(0.001, 0.30000000000000004)	0.7714844172578251	0.0014673400446372563	0.2787946084810787	190	31	1.5078029781779432	2.2084153076140645e-05	0.004
80	(0.001, 0.30000000000000004)	0.6168123422466998	0.002328642216396847	0.442442021115401	190	54	1.8364778854118113	8.996636500169242e-05	0.006
81	(0.001, 0.30000000000000004)	0.5576774053449679	0.0008313347436995351	0.15795360130291167	190	28	2.0552931412283146	2.77410212372875e-05	0.005
82	(0.001, 0.30000000000000004)	0.7758347569942791	0.003625468236050812	0.6888389648496542	190	61	2.1214208693846333	0.00014707337307195978	0.006
83	(0.001, 0.30000000000000004)	0.6780573906811875	0.001222952524307938	0.2323609796185082	190	41	1.75663969018064	6.349823770579466e-05	0.006
84	(0.001, 0.30000000000000004)	0.6627705345964344	0.0023389160008371215	0.4443940401590531	190	53	2.0180994545066526	7.713785398816286e-05	0.005
85	(0.001, 0.30000000000000004)	0.6327851906308006	0.001262599462896704	0.23989389795037375	190	32	1.7869875554159513	1.511109267887667e-05	0.006
86	(0.001, 0.30000000000000004)	0.7996220464354833	0.0008998580183463906	0.17097302348581422	190	32	1.8836174789235738	4.652924591833085e-05	0.005
87	(0.001, 0.30000000000000004)	0.8351224344005912	0.0014718343512692517	0.2796485267411578	190	43	1.9941518032982803	0.0001660365198140057	0.007
88	(0.001, 0.30000000000000004)	0.9188926147542416	0.0031629279581417286	0.6009563120469285	190	55	1.8873300864993017	0.0006957524503284906	0.007
89	(0.001, 0.30000000000000004)	0.7978297881064162	0.003380371378921152	0.6422705619950189	190	47	2.1066748073437305	0.0001830209253099735	0.006
90	(0.001, 0.30000000000000004)	0.6645825696929316	0.0038522181637310224	0.7319214511088943	190	53	2.0711852757145723	0.00015248731321104714	0.006
