gene	t00_rep1	t05_rep1	t1_rep1	t2_rep1	t3_rep1	t4_rep1	t5_rep1_impute-linear	t6_rep1_impute-linear	t7_rep1	t8_rep1	t10_rep1	t12_rep1
ENSG00000158186.11	2.6639162451	2.66828717617	2.47720136739	2.56046786988	2.50512855508	2.45824434623	2.5052018002	2.55215925417	2.59911670814	2.60468606197	2.67410227519	2.7846061648
ENSG00000114107.7	3.30178681979	3.4518883148	3.9048120074	3.67806637838	3.67988297038	3.31750858877	3.62948994788	3.941471307	4.25345266611	4.28095195399	4.59018159398	4.78109026622
ENSG00000158234.11	2.0511306561	2.16268344694	2.77530974673	2.64999871566	2.52308276062	2.43227322499	2.53453198409	2.63679074318	2.73904950227	2.70096019921	2.91158346932	2.99890032842
ENSG00000206262.7	1.29755334174	1.51545045552	1.70044235216	1.58180868316	1.44036676558	1.51123951424	1.49785721403	1.48447491382	1.47109261361	1.72667675557	1.73658098366	1.76414022663
ENSG00000114126.16	2.9261664637	3.13999818357	3.09227707456	3.07692246302	3.27484878593	3.10887370059	3.06678114986	3.02468859913	2.98259604841	2.98471679624	3.03111821459	3.01449885912
ENSG00000175066.14	2.48261646011	2.72887219506	2.76453200848	2.66252204353	2.81254662759	2.62861809551	2.70573714263	2.78285618975	2.85997523687	2.72059144485	2.91965408489	2.86761245697
ENSG00000163710.6	3.44782287926	3.50554471525	3.07320477728	3.28468151036	3.25476055103	3.29823495938	3.20569004969	3.11314514	3.02060023031	3.17302937841	3.12248215402	3.05985691158
ENSG00000188582.7	1.69943288043	1.90202410971	1.650448098	1.71776883983	1.47020381949	1.68130319583	1.6666335356	1.65196387536	1.63729421513	1.35130808501	1.35536489982	1.42506749706
ENSG00000152952.10	5.94199221243	6.0487436342	5.57410695218	5.6760858777	5.83202621497	5.8412303942	5.69928230015	5.55733420609	5.41538611203	5.49628842815	5.44654569037	5.33256882797
ENSG00000188313.11	3.87680820358	3.92082970215	3.74363337406	3.80987114669	3.76377511031	3.8556635694	3.79545850528	3.73525344116	3.67504837704	3.84422957985	3.62360306318	3.49709700973
ENSG00000047457.12	2.29545407254	2.5949422507	2.54851257655	2.60347548069	2.44125990817	2.53880911447	2.52954044216	2.52027176984	2.51100309752	2.44729156957	2.57612541901	2.17893949701
ENSG00000163762.5	4.48044634385	4.32491792188	3.72572702956	4.03552394866	3.9633686346	4.1902458349	4.02107135541	3.85189687593	3.68272239644	3.82620733979	3.43136674661	3.29952114493
ENSG00000169903.6	3.58617993225	3.66193229365	3.68495421554	3.8008070527	3.61412388268	3.86895811711	3.72557445546	3.58219079381	3.43880713217	3.45394212781	3.51521530561	3.38345209122
ENSG00000018408.13	5.36248533296	5.53197128189	5.76728335861	5.82332534005	5.97723745304	5.81629306547	5.7395879266	5.66288278773	5.58617764885	5.5345379171	5.46712943528	5.35387647812
ENSG00000196428.11	2.4867144775	2.71209825849	2.86173105578	2.9510331644	2.87644276451	2.68325156452	2.75245799676	2.82166442899	2.89087086123	2.82553152466	2.76180776898	2.66714112886
ENSG00000152601.16	4.43716014285	4.61103566745	4.74470142991	4.76454334493	4.90901628042	4.68438387744	4.67481243612	4.66524099479	4.65566955347	4.61797297061	4.73578652123	4.59781512271
ENSG00000114790.11	2.5805949774	2.8870551807	3.09298913499	3.26480589131	3.38813992609	3.3301901835	3.14709715495	2.9640041264	2.78091109785	2.66156885885	2.64779653111	2.60044806372
ENSG00000163655.14	4.44489452264	4.56990707571	4.32369468411	4.34283974183	4.51467711993	4.52294250629	4.4319866345	4.34103076271	4.25007489091	4.16210555555	4.15990723368	3.95700522475
